1.1183,1.9888
0.2544,0.9455,1.6213
0.2376,0.6953,1.2397,1.8512
1.0051,1.7926
1.2836
0.4995,1.3474
0.1132,0.6754,1.3449
1.6553
0.4888,1.0873,1.7043
46.8,1699.4,1699.4
0.0281,0.6671,1.2518,1.8356
1.1925,1.9423
0.3388,1.3333
0.4978,1.2546,1.94,
776.9,1415.8,1.9,776.9,1415.8
0.3923,1.1375,1.8218
0.7503,1.6639
0.5523,1.1875,1.8499
0.6641,1.2259,1.7792

0.297,0.9333,1.6707
0.6063,1.2551
0.9539,1.7538
0.5236,1.051,1.529
0.4957,1.2689,1.95,
0.533,1.2574
0.1331,0.8619,1.4666
0.3149,0.905,1.5255
0.8646,1.6484
0.7648,1.4274
0.6821,1.4754
0.0285,0.7768,1.5186
0.5191,1.1238,1.8207
0.146,0.8609,1.4835
0.3988,1.128
0.7381,1.6945
0.6588,1.5995
0.4267,1.1581,1.7629
0.1278,0.8686,1.5459
0.6604,1.393
0.4304,1.0751,1.698
0.5154,1.2495,1.9485
0.4996,1.5497
0.9271
0.1785,0.8992,1.4735
0.3876,1.4753
0.4395,1.6746
0.0867,0.7522,1.379
0.5755,1.2287,1.8006
0.4216,1.2835
0.7749,1.5426
0.4978,1.0594,1.6373
0.1965,0.9384,1.5687
0.6541,1.375
0.7337,1.503
222.2
0.216,0.895,1.5212
0.9518,1.8477
0.4407,1.1346,1.8063
0.8404,1.6286
0.0475,0.8734,1.6313
0.5777,1.1329
0.2847,0.8787,1.4041,1.9124
0.4958,1.471
639.9,1254.1,1774.3,639.9,1254.1,1774.3
0.4027,1.4787
0.3784,1.261,1.9186
1.5467
0.5,1.2581,1.888,1.888
0.6594,1.4135

0.6544,1.3575
0.5323,1.3918
0.4931,1.2853,1.9279
0.8577,1.7042
0.4397,1.0707,1.6844

0.7415,1.5109
0.6882,1.2908
0.9239,1.6837
0.0976,0.871,1.481
0.159,0.68,1.266,1.9524,1.9524
0.6943,1.4505
0.3575,0.8872,1.4241,1.9809
0.5604,1.1281,1.6867
0.4918,1.0296,1.5258
0.3019,1.0046,1.7928
0.2206,0.9397,1.5704
0.0865,0.7637,1.3432,1.925
0.4524,1.0323,1.5974
0.2136,0.8103,1.3982
0.6294,1.7157
0.3171,0.9453,1.5249
0.7966,1.4546
0.3079,1.4065
0.5797,1.3312
1.009
0.208,1.2223
0.3846,1.2516,1.8481
0.1487,0.7609,1.3373,1.9388
0.2195,0.9143,1.5221
0.3904,1.1143,1.8043
0.6164,1.1886,1.8817
0.6943,1.403
0.7738,1.4903
1.2846
0.1823,1.1275
1.3366
0.7384,1.5988
0.2323,1.0959,1.7953
0.2911,0.8142,1.4543
0.6697,1.7619
0.4257,1.0778,1.9914
0.4009,1.1399,1.8536
0.8233,1.5441
0.6062,1.1824,1.7731
0.667,1.4423
0.6462,1.542
0.1746,1.1824,1.9504
0.5273,1.2378,1.8461
0.1207,1.1328
0.5033,1.1616
0.5704,1.0703,1.6255

0.6957,1.259,1.8872
0.7094,1.4175
0.3733,1.1161,1.8325
0.5802,1.3719,1.9978
0.4776,1.124,1.7016
0.4059,1.1483,1.8886
0.9533,1.8446
0.7747,1.4703
0.1407,1.119,1.7918
0.7745,1.6098
0.1746,0.8839,1.603
0.3907,1.0881,1.7214
0.5732,1.2455,1.9272
0.6834,1.5065
0.8126,1.7245
0.391,1.2271
0.6594,1.6716
0.3726,1.1717,1.94,
1.7205
0.2981,0.8794,1.5191
0.4997,1.6704
0.2968,1.0382,1.6887
0.0709,1.1459,1.9044
0.3502,0.9269,1.3985,1.9162
0.0617,0.7673,1.4937
0.9221,1.6996
1.3689
0.7321,1.4088
0.5794,1.1627,1.7657
1.1674
0.4653,1.3338
0.3644,0.9946,1.6925
1.0073
0.3402,0.9751,1.5447
0.6424,1.6283
0.6435,1.9133
0.3907,0.9728,1.6195
1.3138
0.235,0.8958,1.515
0.9408
0.1059,0.7601,1.3181,1.8422
0.7619,1.4939
0.9088,1.6357
0.3158,0.7723,1.2614,1.7905
0.1349,1.1067,1.8516
0.4023,1.1801,1.8528
0.966,1.951
0.706,1.5087
0.7689,1.4394
0.497,1.1772,1.8519
0.9295,1.6722
0.6157,1.385
0.0635,0.6021,1.0735,1.5713
0.6526,1.2514,1.8286
0.155,0.7666,1.291,1.8212
0.4304,1.1242,1.754
0.5019,1.2563,1.9412
0.4765,1.1539,1.8007
0.2154,1.1535,1.9501
0.5773,1.2555,1.8536
0.5162,1.1162,1.7603
0.1715,0.8202,1.3819
0.5245,1.0399,1.5008
41.5,1151.3,1151.3
0.1729,0.7614,1.3519,1.9208
0.165,1.0599,1.7685
0.5018,1.3694
0.5428,1.1906,1.8502
0.5042,1.2615
1.0979
0.2204,0.7555,1.4047
0.1274,1.2173
0.1627,0.8675,1.479
0.2347,1.303
0.6013,1.2698,1.856
0.8199,1.6779
55.1,1398.7,1398.7
0.7777,1.9008
0.1516,0.8327,1.5386
0.1646,0.7784,1.351,1.9235
0.9794,1.9321
0.4641,1.1097,1.71,
0.6928,1.3863
0.6339,1.2548,1.923
1.0054,1.7657
0.342,0.9426,1.5532
1.5237
0.3696,1.1264,1.8958
0.4595,1.1079,1.6822
0.3758,1.1336,1.7807
0.6977,1.2878,1.9524
0.6396,1.3025,1.9256
0.798,1.7625
1.6217
0.1675,0.6937,1.2317,1.7938
0.0718,0.6406,1.1897,1.7629
0.6058,1.2244,1.7896
0.6553,1.3342,1.9073
1.135
0.8224,1.6379
1.4067
0.3065,0.8444,1.5211
0.5547,1.2977,1.9032
0.7549,1.4271
1.0597,1.8455
0.0259,1.1333,1.8844
0.774,1.8292
1.4308
0.0725,1.0159,1.7177
1.5448
0.5814
0.557,1.1195,1.638
0.5921,1.2553,1.9386
1.1447
0.8872,1.5259
0.5034,1.1253,1.7565
0.7472,1.4251
0.7552,1.8761
32.4,1124.8,1124.8
0.2916,1.4469
0.4394,1.106,1.6928
1.6926
0.1712,0.7678,1.3894
0.6941,1.5077
0.5735,1.3365
0.719,1.5392
0.0716,0.8906,1.6303
0.3281,1.555
0.8479,1.463
0.3697,1.0064,1.6855
0.9428,1.6965
0.0379,0.6975,1.4447
0.8934,1.683
0.5313,1.1897
0.0945,0.5794,1.0095,1.4739,1.865
0.4072,1.2525
0.0944,0.6607,1.2187,1.7188
0.9209,1.7255
0.3629,0.902,1.5548
0.3655,1.1158,1.7816
1.6161
1.947
0.1989,0.887,1.4128,1.9747
0.6479,1.2526,1.9014
0.3707,1.034,1.6007
1.8725,1.8725,,1.8725
0.3692,0.9234,1.5207
0.5779,1.2948,1.9065
0.4437,0.9329,1.4373,1.9419
0.3891,1.0722,1.8911
0.4251,1.0207,1.6554
0.7076,1.4183
0.21,0.8244,1.4333,1.4333
0.0874,0.9446,1.8543
0.7706,1.802
0.6519,1.3491,1.9514
0.0692,1.0088,1.8854
0.4795,1.156,1.8256
0.703,1.5322
0.4856,1.3375
0.4272,1.0527,1.6909
0.9441
0.2787,0.9186,1.6239
0.3534,1.0357,1.5709
0.5797,1.3724
0.651,1.6819
0.6639,1.2829
0.6072,1.1822,1.7706
0.5222,1.1558,1.836
0.6238,1.3879
0.302,1.1098,1.7231
0.4263,1.1184,1.7264
0.7717,1.4424
0.1624,0.6855,1.2203,1.7936
0.6464,1.2207,1.8413
0.9581
0.5858,1.2368,1.7884
0.6986,1.3703
0.6215,1.6245
0.1046,0.6768,1.2715,1.9251
0.3001,1.2604,1.9183
0.6722,1.6022
0.5805,1.3355
0.6585,1.2538,1.9467
0.2079,1.4142
0.3355,0.9114,1.6346
0.4321,1.075,1.6392
0.1385,0.7961,1.4381
0.5827,1.2096,1.8921
0.3124,1.0688,1.6964
0.8596,1.6937
0.4876,1.1393,1.851
0.0257,0.8284,1.4993
1.254
0.57,1.1928,1.8584,1.8584
0.075,0.7075,1.3315,1.9523
0.3949,0.9469,1.6715
0.844,1.5903
0.0345,0.7531,1.3929
0.0757,0.6843,1.3818
0.6157,1.2557,1.8844
0.8236,1.7483
0.0959,1.1193,1.9513
0.5356,1.1316,1.722
0.3252,0.7889,1.3364,1.7828
0.4965,1.6142
0.7505,1.6654
0.0947,0.7608,1.4769
0.3397,0.9405,1.4427
0.1824,1.1185,1.783
0.3331,0.7673,1.2839,1.8889
0.2824,1.0049,1.814
0.5582,1.4143
0.5,1112.1,1112.1
0.1677,0.9236,1.6892
0.2221,1.1107,1.7819
0.2964,0.9591,1.6394
0.4542,1.1013,1.7145
1.2645
0.3403,0.9201,1.4194,1.9976
0.2253,1.3391
0.0537,0.774,1.3274,1.9413
0.4316,1.1792
0.59,1.2366,1.9077,1.9077
0.6861,1.3622
0.1327,0.794,1.3561,1.9708
0.5067,1.1546,1.7011
0.3854,1.0518,1.6765
0.0234,0.6888,1.3234,1.965
0.6846,1.5159
0.4712,1.2723
0.6028,1.1817,1.8451
0.7223,1.3645
1.6859
0.5815,1.2267,1.8374
0.2682,1.1098,1.8024
0.4689,1.1325,1.6877
0.3098,0.94,1.5921,1.5921
0.2928,1.1463
0.402,1.1483,1.7214
1.361
0.4608,1.366
0.3807,1.0666,1.6398
0.0919,0.7485,1.3202,1.8725
0.6596,1.2181
0.8014,1.8947
0.4909,1.3396,1.9814
0.7705,1.825
0.242,1.1661
0.0843,0.7933,1.5148
0.3898,1.0825,1.6601
0.8066,1.6502
0.5481,1.2574,1.9444
0.2168,0.91,1.6934,1.6934
0.4071,0.9763,1.6268
0.2609,1.5385
0.107,0.7549,1.2766,1.866
0.5132,1.2171,1.9476
0.3665,1.1289,1.8135
0.2773,0.9196,1.5229
1.0371,1.803
0.1606,0.9419,1.5443

0.1822,0.7068,1.2237,1.6611
0.2735,0.9466,1.6244
0.1067,0.7421,1.367,1.9482
0.7395,1.6199
0.7684,1.5564
0.7609,1.479
0.385,1.2522
0.7524,1.6902
0.4811,1.1297,1.6931
0.476,1.0242,1.5215
0.9418,1.5892
0.0434,0.6801,1.237,1.7824
0.1563,0.8754,1.4709
0.5441,1.2193,1.8567
0.7614,1.5868
0.0939,0.6356,1.2682,1.8752
0.5241,1.191
0.7749,1.8498
0.2103,0.8547,1.4575

0.8606,1.5719
0.9626,1.8035
1.6915
0.6324,1.2791
0.1115,0.7518,1.4085
33.7,1067.6,1067.6
0.7735,1.712
0.2976,1.1858,1.8505
0.6545,1.7705
0.6977,1.5256
0.4237,1.0484,1.6283
0.2297,1.0082,1.6278
0.6098,1.31,1.9961,1.9961
0.1499,0.9501,1.5239
0.8944,1.5721
0.4288,1.0052,1.5233
0.5475,1.2268,1.8974
0.7034,1.6307
0.3589,0.8946,1.3781,1.9028
0.1339,0.92,1.5826,1.5826
1.4157
0.4966,1.1532,1.826
0.6405,1.3662
0.9158
0.5014,1.235
1.1109,1.9817
0.5164,1.0609,1.6152
0.4005,0.9553,1.5304
0.2857,1.1394,1.9115
0.5126,1.1338,1.7099
0.3599,0.9389,1.4955
172.4

0.3398,0.8043,1.2984,1.797
0.6593,1.3588
0.4483,1.1198,1.7758
0.5085,1.5324
0.7021,1.642
0.2719,0.9563,1.71,
0.1306,0.7124,1.2628,1.8537
0.5847,1.2576,1.9086
0.1774,0.7473,1.2588,1.8409
0.7722,1.5225
0.1273,1.0092,1.8487
0.287,1.1649
0.0519,1.037,1.9822
0.4947,1.1327,1.6851
0.2714,1.1015,1.8533
23.8,1237.5,1237.5
0.4752,1.0563,1.538
24.6,618.6,1422.1,1422.1
0.4137,1.0317,1.6911
0.7925,1.6542
0.6235,1.251,1.881
0.4837,1.2521,1.9027
1.002,1.9708
0.5123,1.1654
0.4341,1.1221,1.8921
0.1557,1.3255
0.1425,0.8221,1.4529
0.4809,1.3461,1.9821
0.7039,1.2826,1.8831
0.2209,0.9178,1.5602
0.4931,1.2182,1.9376
0.4004,1.0667,1.6222
0.7225,1.481
0.4005,0.9226,1.5018
0.7821,1.6319
0.7135,1.2871,1.9379
0.4538,0.9636,1.4892
1.575
0.6179,1.4874
0.5265,1.1783,1.7673
0.0266,0.9351,1.8327
0.8691,1.7305
0.0989,0.7754,1.4587
0.6285,1.2524
0.7022,1.4336
0.6612,1.6391
61.0,1133.6,1133.6
0.7092,1.5457
0.6533,1.3075
0.3226,1.0028,1.6961
0.6842,1.4469
0.5592,1.2152,1.8569
0.0138,0.6329,1.2875,1.868
0.899,1.8303
0.3919,1.1841
0.4334,0.9454,1.4962
0.3325,1.3577
0.8312,1.6366
0.0605,0.7923,1.6009
0.0784,0.6875,1.2688,1.7955
0.5677,1.1557,1.6914
0.527,1.0941,1.6947
0.4865,1.2662,1.8251
0.7697,1.6077
0.0714,0.9476,1.5999
0.4546,1.2165,1.8788
0.4018,1.6175
56.2,1132.7,1132.7
1115.3,1723.2,4.0,1115.3,1723.2
0.4605,1.0182,1.598
0.173,0.938,1.7178
0.1559,0.6589,1.2617,1.8504
0.6333,1.681
0.5089,1.116,1.7286
0.3597,0.9386,1.7219
64.8,1363.8,1363.8
0.394,1.2382,1.9404
28.5,697.1,1271.8,1271.8
0.3946,1.3102
1.1908
0.0351,0.7888,1.386
0.6651,1.2688,1.9368
0.4201,0.9714,1.5082
0.3783,1.2909,1.9174
0.4693,1.0465,1.6003
0.6837,1.3918
0.5895,1.7401
0.3569,1.1015
0.6596,1.5249
0.2353,1.0001,1.6568
0.3488,0.9455,1.5925
0.3585,1.0074,1.6305
0.1975,0.7772,1.3412,1.9135
0.0503,0.6093,1.1187,1.6746
0.483,1.4036
0.9483,1.8438
0.7033,1.4151
0.471,1.1701,1.7903
1.2702
0.2212,0.8694,1.5389
0.5571,1.1489,1.6894
1.1124
1043.5,1638.9,8.7,1043.5,1638.9
0.7715,1.5819
0.9353,1.6885
0.0059,0.6613,1.3659,1.9125
0.6855,1.3608
0.5628,1.2462
0.8423,1.4487
0.1067,0.8506,1.4358
0.5015,1.0577,1.6758
8.5,943.9,943.9
0.8999,1.9473
0.5372,1.2357,1.8842
0.1444,0.9442,1.6626
0.0692,0.8759,1.4781
0.6965,1.4107
0.7756
0.2088,0.9736,1.7776
0.0984,1.2875,1.9477
0.3454,0.8942,1.3815,1.9435
0.0758,0.8519,1.9447
0.2966,0.8947,1.3945,1.9899
0.0858,0.8319,1.4653
0.8511,1.6217
0.175,0.8472,1.7056
0.1796,0.9219,1.6896
0.674,1.3847
0.3529,0.9353,1.521
0.2484,1.1318,1.823
0.6076,1.3153,1.9429
0.7793,1.4782
0.6048,1.5243
0.1733,1.0138,1.7147
0.3549,0.9292,1.4464
0.4465,1.315,1.9615
0.4826,1.0197,1.626
0.6569,1.6338
0.1098,0.824,1.3652,1.9958
0.0497,0.7011,1.3659,1.9989
1.7014
0.6395,1.3139,1.8096
0.1417,0.866,1.6908
0.6777,1.6307
0.4381,1.1113,1.7792
0.8002,1.5499
0.3436,1.0666,1.6763
0.491,1.1151,1.8501
0.9356
0.0799,0.6595,1.3374,1.8876
0.6113,1.2469,1.8619
0.134,1.2578,1.9503
0.6808,1.5792
0.8476,1.8579
0.3436,1.0905,1.6526
0.53,1.13,1.6903,1.6903,1.6903
0.1394,1.1178
0.16,0.7731,1.3477,1.9763,1.9763
0.152,1.3862
0.9214,1.6896
0.1624,1.0339,1.7209
0.3243,0.9212,1.4577
0.8914,1.8911
0.919
0.6434,1.4052
0.578,1.1785,1.7996
0.8299,1.6247
0.0441,0.7926,1.3732
0.415,1.1409,1.8503
0.2285,0.7972,1.3714,1.8586
0.6203,1.2745
0.0905,0.6569,1.2197,1.7171
0.6352,1.3324,1.9435
1.0764,1.8401
0.5966,1.5318
0.1858,0.7117,1.2764,1.8768
0.4026,1.0056,1.6388
0.5637,1.2231
0.6049,1.154,1.7616
0.2244,0.7095,1.2615,1.7954
1.2249
1.2243,1.9066
0.1591,0.9237,1.7233
0.6026,1.3667
0.1007,1.1074
0.606,1.2903
0.6751,1.4198
0.382,1.3553
0.3906,1.1129,1.8434
0.297,1.043,1.754
0.2588,0.9612,1.4857,1.9949
0.7197,1.4559
0.4813,1.1339,1.8161
0.0702,0.7598,1.3627
0.2095,0.8593,1.4206
0.7651,1.9279
0.0919,0.8548,1.4722
0.2977,1.0156,1.6311
0.0589,0.8254,1.6809
1.0125,1.7651
0.5827,1.2013,1.9331
0.3763,0.964,1.6445
1.221
1.4042
0.5163,1.1652,1.8557
0.1517,0.7583,1.3385,1.9014
0.8207,1.5426
0.1571,1.0802,1.9562
0.7683,1.5439
71.3,1223.7,1223.7
0.7963,1.548
0.0282,0.9301,1.5165
0.1512,1.2493
0.3796,0.9329,1.4747,1.9388
15.5,732.2,1568.5,1568.5
0.6796,1.4098
1.2202
0.3999,1.0177,1.624
0.5435,1.1372,1.7572
0.374,1.3302
0.2399,1.1848
0.3068,0.9496,1.6354
0.501,1.0559,1.6315
0.3004,1.2067
0.2985,0.8299,1.3954,1.8557
0.0232,0.6584,1.2817,1.8505
0.6778,1.3717
0.3882,0.9426,1.5363
0.1336,0.8631,1.4654
1.0477
0.1527,1.2539
0.1178,1.1396,1.8855
0.0907,0.9501,1.5842
1.1232
0.6784,1.3676,1.9468
0.3991,1.0749,1.6957
0.3982,0.9479,1.4174,1.9189
0.3342,1.0312,1.6329
0.6845,1.3867
0.2316,0.6926,1.1398,1.6255
0.4892,1.1438,1.7021
0.5815,1.2594,1.8326
1.6708
0.2882,0.847,1.4715
0.7131,1.784
0.1383,0.968,1.7014
0.0758,1.0031,1.6306
0.6519,1.2761,1.9119
0.7511,1.4302
0.4006,1.0227,1.7624
0.2215,0.9443,1.6493
0.2776,1.0153,1.7046
0.466,1.5413
0.0849,0.6886,1.2881,1.8532
0.2186,0.9669,1.6546
0.1334,0.6532,1.1897,1.7292
0.346,1.1297,1.8294
0.0524,0.8023,1.4153
0.3832,0.8686,1.4276,1.9431
0.2126,1.155,1.8467
0.2154,1.3702
0.6437,1.2956
0.3764,1.0678,1.8418
0.211,1.2812,1.9062
0.4895,1.637
1.1786
0.2238,0.941,1.5174
0.494,1.0774,1.6495
0.6395,1.6758
0.0451,0.7643,1.481
0.7506,1.6168
0.5044,1.1095,1.6904
0.707,1.3076
0.9262,1.6401
0.682,1.3667
0.7813,1.5216
0.2457,0.8973,1.4747
0.4045,1.0357,1.6799
0.1086,0.9163,1.6247
0.6128,1.5718
0.5758,1.2247,1.9031
0.2794,0.8787,1.5305
0.6023,1.5434
0.4948,1.1028,1.6835
0.6325,1.4057,1.9511
0.2934,0.9681,1.6924
0.083,0.6651,1.2049,1.7134
0.6293,1.2119
0.4187,1.6685
0.7015,1.3181

0.5668,1.421
0.4857,1.1056,1.8282
0.2991,1.3017
0.8536,1.6304
0.5817,1.4266
1.0597,1.9725
0.4002,1.0157,1.6495
0.3759,0.9425,1.5916
1.4348
1.0903,1.9874
0.6353,1.6144
0.8417,1.4437
0.6949,1.281,1.9802
0.3849,1.0656,1.823
0.6693,1.3356
0.8644,1.5256
16.8,1001.9,1637.1,1637.1
0.256,0.959,1.633
0.5685,1.1878,1.8294
0.3488,0.9842,1.6388
1.6485
0.9486,1.6137
0.2583,0.9281,1.7165
0.8767,1.6991
0.5761,1.1443,1.6769
0.2823,0.6787,1.1126,1.5489,1.9835
0.2452,0.8621,1.3361,1.8428
0.0335,0.8823,1.5985
26.2,767.2,1442.8,1442.8
0.3327,1.0018,1.6427
0.7742,1.6226
0.6672,1.3332,1.9252
0.3977,0.8774,1.3792,1.8967
0.3088,0.923,1.5884
0.5269,1.1196,1.6283
0.8073,1.5657
0.5045,1.0651,1.6426
0.3007,1.2589,1.9199
0.4269,1.0672,1.6266
0.1593,0.89,1.6264,1.6264
0.1203,0.7672,1.3029,1.8927
0.6544,1.5231
0.4201,1.0854,1.6731
0.2255,0.7592,1.3515,1.8679
0.5837,1.6244
0.1024,0.9003,1.6063
0.5788,1.2267
0.4283,0.9978,1.5107
0.9235,1.8619
0.0189,0.5745,1.1166,1.638
0.3103,0.8644,1.3655,1.9276

1.1193,1.8911
0.6363,1.2666,1.8808
0.1389,0.8871,1.4584
0.3705,0.8251,1.3133,1.8612
0.1897,1.2628
0.5642,1.1305,1.7267
0.6557,1.3031,1.9634
0.4279,1.2861
0.498,1.1397,1.7058
0.6494,1.3564,1.9929
0.8349,1.5237
0.3892,1.2831,1.9712
0.5665,1.2557,1.886
0.5731,1.1837,1.7259
0.8899,1.7737
1.1241
0.2214,1.4358
0.5548,1.215,1.9589
0.3952,1.1335,1.7494
0.1593,0.9475,1.5856
0.7387,1.644
1.2603
0.3304,0.9449,1.6134
0.6733,1.8234
0.1877,0.79,1.4754,1.4754
0.268,0.9009,1.3903,1.9667
0.6017,1.4512

0.358,1.0303,1.6323
0.5976,1.4357
1.3388
0.3866,1.0548,1.8054
1.2508
0.0973,0.7551,1.6317
0.2944,0.9416,1.636
0.7669,1.3682
0.3332,0.8788,1.3825,1.9273
0.3008,1.1246,1.9569
0.4114,1.019,1.6342
1.3622
0.4034,1.0387,1.854
0.6641,1.3055,1.8535
0.4958,1.5401
0.0601,0.8775,1.7669
0.7931,1.597
0.0846,1.1091,1.7635
0.3824,1.2588
0.205,0.7214,1.245,1.752
1.2175
0.6346,1.4787
228.1
0.4782,1.1119,1.789
0.4947,1.4671
0.309,1.1096,1.9929
1.6213
1.1538,1.8264
14.7,929.5,1664.5,1664.5
0.4952,1.1813,1.9375
0.4707,1.1205,1.8317
0.3095,0.843,1.3596
0.1488,0.923,1.6263
0.6646,1.6305
0.0798,0.6606,1.2214,1.7518
0.6351,1.2975
0.4918,1.0807,1.7705
0.4734,1.1183,1.7076
0.3157,0.8969,1.5149
0.0506,0.6538,1.2839,1.9118
1.2307
0.472,1.0813,1.6415
0.013,0.6566,1.2535,1.8201
0.5633,1.1007,1.6926
0.1537,0.7523,1.2696,1.8925
0.6563,1.1818,1.7865
0.4477,1.2198,1.8807
0.6002,1.2746,1.9405
0.287,0.9065,1.4644
0.7444,1.6929
0.6703,1.366
0.4627,0.974,1.6221
0.646,1.2218,1.8387
0.6439,1.3394,1.9957
0.0213,0.6947,1.3188,1.7959
0.6433,1.2736,1.9946
0.1568,0.7091,1.2569,1.805
0.6864,1.4723
0.2706,0.7781,1.3701,1.9219
1.3,654.9,1498.6,1498.6
0.7173,1.5777
0.5631,1.2709,1.8759
0.7662,1.6391
0.5927,1.2311,1.8445
0.4989,1.1177,1.7651
0.6746,1.5094
0.6246,1.4745
0.0715,0.664,1.2227,1.8518
0.4826,1.1094,1.7681
0.3263,1.1717,1.9182
0.9321
0.8953,1.6222
0.1283,0.7175,1.4047
0.3188,0.8863,1.4607
0.4262,1.8124
0.3726,1.0737,1.6201
0.3392,0.9575,1.5887
0.1539,0.8261,1.5417
0.7143,1.3424,1.9237
0.5655,1.2106,1.8553
0.1381,0.9006,1.5274
0.4198,1.109,1.6458
0.1345,0.6617,1.1092,1.6, 
0.3783,0.9511,1.5463
0.0802,0.9778,1.723
0.2076,0.8658,1.4325
0.5713,1.2142,1.7999
0.599,1.2147,1.8469
0.4549,1.1294,1.822
0.3389,0.8289,1.3586,1.7987
0.1538,0.7745,1.4844
0.8771,1.9734
0.3138,1.3633

0.8979,1.5681
0.1026,1.0724,1.8514
0.3289,1.1281,1.8442
0.4172,1.1494,1.841
0.1813,0.7821,1.4222
0.434,1.6733
0.6538,1.6266
0.0602,1.0506,1.8961
0.3647,1.171,1.8518
1.0755,1.8008
0.7977,1.5416
0.7302,1.7472
0.1183,0.9307,1.8278
0.6238,1.2949,1.9959
0.2875,1.2607,1.9266
0.3159,1.1828,1.8405
0.3634
0.9205,1.8267
1.1393,1.7908
0.6399,1.2551,1.8497
0.6648,1.3648,1.9818
0.4935,1.3058
0.0206,0.7671,1.3537,1.9638
1.1626

0.4185,1.1372,1.7124
1.0421,1.9729
0.8622,1.7551
0.6179,1.3666
0.9778,1.6608
0.9434
0.604,1.2335,1.9101
0.7727,1.5271
0.1261,0.7947,1.4615
0.9445,1.6945
0.3239,1.0617,1.7676
0.1168,0.8982,1.8773
0.3987,1.1886,1.9721
0.325,1.1282,1.8075
0.8507,1.4241
0.4807,1.1235,1.9447
0.4259,1.4045
0.695,1.3609,1.989
0.8633,1.7586
0.208,0.8223,1.4032,1.8835
0.1519,0.7765,1.3186,1.9373
0.9298,1.8784
1.8555
0.5683,1.2288
0.3895,0.9562,1.51,
1.0491,1.758
0.0704,0.9582,1.9519
0.3674,0.9011,1.455,1.9678
0.0775,0.681,1.3283,1.8722
1.0088,1.8276
0.4857,1.178
0.753,1.6754
0.1546,1.0583
0.401,1.0086,1.8574
0.1417,0.7228,1.3413,1.853
0.6934,1.7046
1.0963,1.757
0.0864,0.6697,1.2347,1.8492
1.4734
0.6226,1.2357,1.8229
0.7643,1.5382
0.8364,1.5377
0.4787,1.2195
0.7744,1.4104
0.3057,0.8971,1.4597,1.9917
0.0699,0.9256,1.6379
0.406,1.2235,1.9703
0.8404,1.5209
1.2826
0.1021,0.7659,1.3437,1.9927
0.7682,1.41,
0.2581,0.9582,1.6508
0.2106,1.2092
0.5598,1.2547,1.9267
0.4774,0.9619,1.5454
0.1367,0.7718,1.3711,1.9111
0.2689,0.9591,1.545
1.6856
0.1557,0.7723,1.3855
0.9699,1.7076
0.9086
0.5025,1.0955,1.7101
0.096,0.6513,1.2659,1.8665
0.9227,1.7699
0.1499,0.7497,1.3567,1.985
0.693,1.3952
1.524
0.3479,1.2283
0.3321,0.945,1.6358
0.0775,0.7948,1.5519
